Nasdaq Traded,Symbol,Security Name,Listing Exchange,Market Category,ETF,Round Lot Size,Test Issue,Financial Status,CQS Symbol,NASDAQ Symbol,NextShares,Industry,Source
Y,TPHS,Trinity Place Holdings Inc. Common Stock,A, ,N,100.0,N,,TPHS,TPHS,N,Real Estate,Yahoo Finance
Y,TRNO,Terreno Realty Corporation Common Stock,N, ,N,100.0,N,,TRNO,TRNO,N,Real Estate,Yahoo Finance
Y,TRTX,"TPG RE Finance Trust, Inc. Common Stock",N, ,N,100.0,N,,TRTX,TRTX,N,Real Estate,Yahoo Finance
Y,TWO,Two Harbors Investment Corp,N, ,N,100.0,N,,TWO,TWO,N,Real Estate,Yahoo Finance
Y,UDR,"UDR, Inc. Common Stock",N, ,N,100.0,N,,UDR,UDR,N,Real Estate,Yahoo Finance
Y,UE,Urban Edge Properties Common Shares of Beneficial Interest,N, ,N,100.0,N,,UE,UE,N,Real Estate,Yahoo Finance
Y,UHT,Universal Health Realty Income Trust Common Stock,N, ,N,100.0,N,,UHT,UHT,N,Real Estate,Yahoo Finance
Y,UMH,"UMH Properties, Inc. Common Stock",N, ,N,100.0,N,,UMH,UMH,N,Real Estate,Yahoo Finance
Y,UNIT,Uniti Group Inc. - Common Stock,Q,Q,N,100.0,N,N,,UNIT,N,Real Estate,Yahoo Finance
Y,VICI,VICI Properties Inc. Common Stock,N, ,N,100.0,N,,VICI,VICI,N,Real Estate,Yahoo Finance
Y,VNO,Vornado Realty Trust Common Stock,N, ,N,100.0,N,,VNO,VNO,N,Real Estate,Yahoo Finance
Y,VTR,"Ventas, Inc. Common Stock",N, ,N,100.0,N,,VTR,VTR,N,Real Estate,Yahoo Finance
Y,WELL,Welltower Inc. Common Stock,N, ,N,100.0,N,,WELL,WELL,N,Real Estate,Yahoo Finance
Y,WHLR,"Wheeler Real Estate Investment Trust, Inc. - Common Stock",Q,S,N,100.0,N,N,,WHLR,N,Real Estate,Yahoo Finance
Y,WHLRD,"Wheeler Real Estate Investment Trust, Inc. - Series D Cumulative Preferred Stock",Q,S,N,100.0,N,N,,WHLRD,N,Real Estate,Yahoo Finance
Y,WHLRP,"Wheeler Real Estate Investment Trust, Inc. - Series B Preferred Stock",Q,S,N,100.0,N,N,,WHLRP,N,Real Estate,Yahoo Finance
Y,WPC,W. P. Carey Inc. REIT,N, ,N,100.0,N,,WPC,WPC,N,Real Estate,Yahoo Finance
Y,WSR,Whitestone REIT Common Shares,N, ,N,100.0,N,,WSR,WSR,N,Real Estate,Yahoo Finance
Y,WY,Weyerhaeuser Company Common Stock,N, ,N,100.0,N,,WY,WY,N,Real Estate,Yahoo Finance
Y,XHR,"Xenia Hotels & Resorts, Inc. Common Stock",N, ,N,100.0,N,,XHR,XHR,N,Real Estate,Yahoo Finance
Y,XIN,Xinyuan Real Estate Co Ltd American Depositary Shares,N, ,N,100.0,N,,XIN,XIN,N,Real Estate,Yahoo Finance
