date,close,ret,logret,sma,vol,drawdown,regime_A,regime_B,regime_C
2020-09-10,11154.12391829,-0.02121144,-0.02143963,11114.88662519,0.33119201,-0.10196168,Bull,Bear,Bear
2020-09-11,11087.40044996,-0.00598196,-0.00599992,11131.04967745,0.33177712,-0.10733370,Bear,Bear,Bear
2020-09-14,11277.76251217,0.01716922,0.01702350,11149.76709007,0.33745483,-0.09200731,Bull,Bear,Bear
2020-09-15,11438.87402015,0.01428577,0.01418469,11166.46341099,0.33893166,-0.07903594,Bull,Bear,Bear
2020-09-16,11247.59857248,-0.01672153,-0.01686291,11180.93517030,0.34261623,-0.09443586,Bull,Bear,Bear
2020-09-17,11080.95108388,-0.01481627,-0.01492713,11189.22017720,0.34568302,-0.10785295,Bear,Bear,Bear
2020-09-18,10936.98239311,-0.01299245,-0.01307759,11192.86799309,0.34345495,-0.11944413,Bear,Bear,Bear
2020-09-21,10980.21962704,0.00395331,0.00394551,11195.74572271,0.34259419,-0.11596302,Bear,Bear,Bear
2020-09-22,11186.37089985,0.01877479,0.01860072,11207.42898066,0.34957552,-0.09936541,Bear,Bear,Bear
2020-09-23,10833.33261617,-0.03155968,-0.03206842,11210.30522331,0.36306820,-0.12778915,Bear,Bear,Bear
2020-09-24,10896.47059878,0.00582812,0.00581120,11214.20105446,0.35298436,-0.12270580,Bear,Bear,Bear
2020-09-25,11151.13296657,0.02337109,0.02310217,11224.69451057,0.36655602,-0.10220248,Bear,Bear,Bear
2020-09-28,11364.44995539,0.01912962,0.01894895,11239.07911333,0.37380556,-0.08502795,Bull,Bear,Bear
2020-09-29,11322.95373127,-0.00365141,-0.00365809,11246.49667274,0.37100277,-0.08836889,Bull,Bear,Bear
2020-09-30,11418.06264383,0.00839966,0.00836457,11258.19645149,0.36742416,-0.08071150,Bull,Bear,Bear
2020-10-01,11583.20285132,0.01446307,0.01435947,11272.44543168,0.36973325,-0.06741577,Bull,Bear,Bear
2020-10-02,11255.69427965,-0.02827444,-0.02868186,11285.94749727,0.33360507,-0.09378407,Bear,Bear,Bear
2020-10-05,11509.06340891,0.02251031,0.02226069,11306.46611869,0.34201321,-0.07338487,Bull,Bear,Bear
2020-10-06,11291.27419716,-0.01892328,-0.01910461,11318.80409455,0.29998221,-0.09091946,Bear,Bear,Bear
2020-10-07,11503.19425197,0.01876848,0.01859453,11338.21794649,0.28895871,-0.07385740,Bull,Bear,Bear
2020-10-08,11550.94258463,0.00415088,0.00414228,11355.97714194,0.27726537,-0.07001310,Bull,Bear,Bear
2020-10-09,11725.85052995,0.01514231,0.01502881,11376.18401640,0.27951039,-0.05593095,Bull,Bear,Bear
2020-10-12,12088.10557188,0.03089371,0.03042611,11399.82850555,0.29231216,-0.02676515,Bull,Bear,Bull
2020-10-13,12083.17053140,-0.00040826,-0.00040834,11420.39039235,0.28979612,-0.02716248,Bull,Bear,Bull
2020-10-14,11985.35909123,-0.00809485,-0.00812779,11438.16679292,0.28355078,-0.03503746,Bull,Bear,Bear
2020-10-15,11898.57278972,-0.00724103,-0.00726737,11453.62947335,0.27831980,-0.04202477,Bull,Bear,Bear
2020-10-16,11852.16840925,-0.00390000,-0.00390762,11465.33114431,0.27290019,-0.04576087,Bull,Bear,Bear
2020-10-19,11634.34857320,-0.01837806,-0.01854903,11475.23038320,0.28441775,-0.06329794,Bull,Bear,Bear
2020-10-20,11677.83577789,0.00373783,0.00373086,11487.08374063,0.27835914,-0.05979670,Bull,Bear,Bear
2020-10-21,11665.36559528,-0.00106785,-0.00106842,11502.86946223,0.24789959,-0.06080070,Bull,Bear,Bear
2020-10-22,11662.91382020,-0.00021018,-0.00021020,11512.97329309,0.24814070,-0.06099810,Bull,Bear,Bear
2020-10-23,11692.57189067,0.00254294,0.00253971,11523.25732602,0.23696861,-0.05861027,Bull,Bear,Bear
2020-10-26,11504.51882448,-0.01608312,-0.01621386,11530.05876358,0.23721255,-0.07375076,Bear,Bear,Bear
2020-10-27,11598.94526480,0.00820777,0.00817427,11536.26627634,0.23810387,-0.06614832,Bull,Bear,Bear
2020-10-28,11142.75563554,-0.03933027,-0.04012460,11531.14073608,0.27768418,-0.10287696,Bear,Bear,Bear
2020-10-29,11350.74325213,0.01866573,0.01849366,11531.78272226,0.28112704,-0.08613150,Bear,Bear,Bear
2020-10-30,11052.94579024,-0.02623594,-0.02658625,11523.30066314,0.27847747,-0.11010771,Bear,Bear,Bear
2020-11-02,11084.75702472,0.00287808,0.00287394,11513.89252831,0.26527384,-0.10754653,Bear,Bear,Bear
2020-11-03,11279.90987458,0.01760551,0.01745233,11506.96725952,0.26552619,-0.09183442,Bear,Bear,Bear
2020-11-04,11777.01574147,0.04407002,0.04312656,11508.07146834,0.30036669,-0.05181155,Bull,Bear,Bear
2020-11-05,12078.06608107,0.02556253,0.02524127,11510.19396020,0.31223273,-0.02757345,Bull,Bear,Bull
2020-11-06,12091.34554225,0.00109947,0.00109887,11513.49762958,0.30855369,-0.02650430,Bull,Bear,Bull
2020-11-09,11830.38514085,-0.02158241,-0.02181872,11510.18824204,0.29926216,-0.04751468,Bear,Bear,Bear
2020-11-10,11624.28599695,-0.01742117,-0.01757470,11500.46000974,0.30490348,-0.06410809,Bear,Bear,Bear
2020-11-11,11892.93016839,0.02311060,0.02284759,11492.46135465,0.31617689,-0.04247907,Bear,Bear,Bear
2020-11-12,11827.13958631,-0.00553191,-0.00554726,11480.59327989,0.31573908,-0.04777599,Bear,Bear,Bear
2020-11-13,11937.84472670,0.00936026,0.00931673,11483.92286877,0.31722161,-0.03886292,Bull,Bear,Bear
2020-11-16,12013.38485033,0.00632779,0.00630785,11491.74794171,0.30975259,-0.03278105,Bull,Bear,Bear
2020-11-17,11977.48956084,-0.00298794,-0.00299241,11509.93258769,0.31005922,-0.03567105,Bull,Bear,Bear
2020-11-18,11894.70974583,-0.00691128,-0.00693528,11519.90985901,0.31134200,-0.04233580,Bull,Bear,Bear
2020-11-19,11985.43020955,0.00762696,0.00759802,11536.53598484,0.31218083,-0.03503173,Bull,Bear,Bear
2020-11-20,11906.44120922,-0.00659042,-0.00661223,11552.91680003,0.31341151,-0.04139127,Bull,Bear,Bear
2020-11-23,11905.94143847,-0.00004197,-0.00004198,11565.48037855,0.30688408,-0.04143151,Bull,Bear,Bear
2020-11-24,12079.80640605,0.01460321,0.01449761,11578.29902627,0.30945938,-0.02743333,Bull,Bear,Bull
2020-11-25,12152.21527063,0.00599421,0.00597631,11596.39136023,0.26644362,-0.02160357,Bull,Bear,Bull
2020-11-27,12258.21177905,0.00872240,0.00868458,11619.93657414,0.26176472,-0.01306960,Bull,Bear,Bull
2020-11-30,12268.31644697,0.00082432,0.00082398,11646.56325521,0.23634851,-0.01225606,Bull,Bear,Bull
2020-12-01,12455.32644127,0.01524333,0.01512832,11676.06539150,0.23872869,0.00000000,Bull,Bear,Bull
2020-12-02,12456.40696374,0.00008675,0.00008675,11701.46611278,0.23545021,0.00000000,Bull,Bear,Bull
2020-12-03,12467.12895762,0.00086076,0.00086039,11734.14203960,0.18749782,0.00000000,Bull,Bear,Bull
2020-12-04,12528.48273108,0.00492124,0.00490917,11766.78228225,0.16818538,0.00000000,Bull,Bear,Bull
2020-12-07,12596.46896003,0.00542653,0.00541186,11795.68900212,0.16863268,0.00000000,Bull,Bear,Bull
2020-12-08,12635.72123278,0.00311613,0.00311129,11821.11442767,0.14312918,0.00000000,Bull,Bull,Bull
2020-12-09,12364.63805912,-0.02145372,-0.02168719,11841.94811422,0.15157666,-0.02145372,Bull,Bull,Bull
2020-12-10,12401.74298186,0.00300089,0.00299640,11861.62172098,0.13242114,-0.01851721,Bull,Bull,Bull
2020-12-11,12375.41003694,-0.00212333,-0.00212558,11877.46586470,0.13034287,-0.02060121,Bull,Bull,Bull
2020-12-14,12462.20983807,0.00701389,0.00698941,11901.59617587,0.12892717,-0.01373182,Bull,Bull,Bull
2020-12-15,12595.92158359,0.01072938,0.01067223,11923.33333936,0.13169529,-0.00314977,Bull,Bull,Bull
2020-12-16,12668.16339354,0.00573533,0.00571895,11950.87112329,0.13061871,0.00000000,Bull,Bull,Bull
2020-12-17,12752.05997309,0.00662263,0.00660080,11975.84843771,0.12598883,0.00000000,Bull,Bull,Bull
2020-12-18,12738.18129387,-0.00108835,-0.00108894,11999.59321189,0.12599636,-0.00108835,Bull,Bull,Bull
2020-12-21,12690.25693115,-0.00376226,-0.00376936,12018.88133992,0.12348526,-0.00484651,Bull,Bull,Bull
2020-12-22,12717.56210368,0.00215166,0.00214935,12031.47047055,0.12296900,-0.00270528,Bull,Bull,Bull
2020-12-23,12653.13730885,-0.00506581,-0.00507869,12042.86980610,0.11888618,-0.00775739,Bull,Bull,Bull
2020-12-24,12711.00922261,0.00457372,0.00456329,12057.38280873,0.11841444,-0.00321915,Bull,Bull,Bull
2020-12-28,12838.86116358,0.01005836,0.01000811,12076.18857621,0.11945725,0.00000000,Bull,Bull,Bull
2020-12-29,12843.49140387,0.00036064,0.00036058,12096.01503610,0.11954520,0.00000000,Bull,Bull,Bull
2020-12-30,12845.35715542,0.00014527,0.00014526,12120.23520774,0.10962421,0.00000000,Bull,Bull,Bull
2020-12-31,12888.28355224,0.00334178,0.00333621,12144.44416323,0.10965901,0.00000000,Bull,Bull,Bull
